# ribosum_H99.txt
# Summary of ribosome profiling data, C. neoformans serotype A H99
# Mean of 4 quasi-replicates (2x WT H99 and 1x AGO1 deletion, 1x GWO1 deletion)
# Reads were aligned with hisat2 to transcriptome
# Then quantified only for 5' ends mapping to annotated ORFs.
# Note this excludes UTRs and excludes initiating ribosomes.
#
# Gene: H99 systematic gene name
# RNA: RNA abundance in mean TPM
# RPF: Ribosome occupancy, Ribosome protected fragments in mean TPM
# TE: Translation Efficiency, RPF / RNA
#
# Edward Wallace, June 2018
Gene	RNA	RPF	TE
CNAG_06717	49.185	49.854	1.014
CNAG_06718	0.343	0.179	0.522
CNAG_06722	3.458	1.096	0.317
CNAG_06723	498.684	518.203	1.039
CNAG_06724	9.897	7.57	0.765
CNAG_06725	32.391	19.576	0.604
CNAG_06726	3.168	3.245	1.024
CNAG_06727	1.589	0.443	0.278
CNAG_06728	33.091	18.657	0.564
CNAG_06729	51.695	65.548	1.268
CNAG_06730	54.291	155.654	2.867
CNAG_06731	0.088	0.071	0.802
CNAG_06732	8.824	5.188	0.588
CNAG_06733	27.705	20.134	0.727
CNAG_06734	529.41	614.022	1.16
CNAG_06737	32.959	15.099	0.458
CNAG_06738	36.244	18.337	0.506
CNAG_06739	30.072	23.3	0.775
CNAG_06740	13.72	24.106	1.757
CNAG_06741	45.392	50.381	1.11
CNAG_06742	137.983	118.686	0.86
CNAG_06743	7.324	5.738	0.783
CNAG_06744	17.509	24.658	1.408
CNAG_06745	2363.228	1767.746	0.748
CNAG_06746	1746.54	2465.278	1.412
CNAG_06747	1708.188	1959.405	1.147
CNAG_06748	77.56	44.378	0.572
CNAG_06749	7.292	4.442	0.609
CNAG_06750	34.764	11.972	0.344
CNAG_06751	15.101	14.534	0.962
CNAG_06752	22.164	0.88	0.04
CNAG_06753	67.898	60.94	0.898
CNAG_06754	53.323	36.015	0.675
CNAG_06755	130.659	266.994	2.043
CNAG_06756	80.758	65.581	0.812
CNAG_06757	27.07	0.23	0.008
CNAG_06758	21.189	13.009	0.614
CNAG_06759	17.095	8.512	0.498
CNAG_06760	24.241	14.863	0.613
CNAG_06761	1.834	2.379	1.297
CNAG_06762	31.941	23.548	0.737
CNAG_06763	24.07	17.875	0.743
CNAG_06764	179.569	196.868	1.096
CNAG_06765	5.742	1.138	0.198
CNAG_06766	40.504	56.217	1.388
CNAG_06767	1180.095	1552.493	1.316
CNAG_06769	12.036	2.964	0.246
CNAG_06770	1078.189	2031.824	1.884
CNAG_06771	11.252	3.02	0.268
CNAG_06772	23.719	26.98	1.137
CNAG_06773	47.161	91.708	1.945
CNAG_06774	80.38	72.461	0.901
CNAG_06775	82.094	169.33	2.063
CNAG_06776	3.291	0.34	0.103
CNAG_06777	2.505	1.714	0.684
CNAG_06778	57.148	75.149	1.315
CNAG_06779	500.402	684.275	1.367
CNAG_06780	4.246	0.443	0.104
CNAG_06781	51.698	30.495	0.59
CNAG_06782	53.709	8.431	0.157
CNAG_06783	2.433	0.172	0.071
CNAG_06784	4.953	1.198	0.242
CNAG_06785	16.625	0.25	0.015
CNAG_06786	7.181	1.248	0.174
CNAG_06790	13.662	7.849	0.575
CNAG_06791	38.649	16.099	0.417
CNAG_06792	56.927	66.148	1.162
CNAG_06793	15.318	6.244	0.408
CNAG_06794	178.337	235.332	1.32
CNAG_06795	49.004	92.452	1.887
CNAG_06796	30.129	38.666	1.283
CNAG_06797	7.319	5.914	0.808
CNAG_06798	55.368	45.923	0.829
CNAG_06799	107.756	104.513	0.97
CNAG_06800	127.814	88.626	0.693
CNAG_06801	110.845	24.058	0.217
CNAG_06804	16.523	2.413	0.146
CNAG_06806	288.182	214.698	0.745
CNAG_06807	10.331	0.096	0.009
CNAG_06808	15.827	8.4	0.531
CNAG_06809	17.012	9.038	0.531
CNAG_06811	6332.982	4302.898	0.679
CNAG_06812	15.397	6.873	0.446
CNAG_06813	64.069	28.395	0.443
CNAG_06814	0.649	0.572	0.882
CNAG_06815	7.77	1.722	0.222
CNAG_06816	7.61	1.481	0.195
CNAG_06817	3.017	1.612	0.534
CNAG_06818	3.628	1.67	0.46
CNAG_06819	14.253	5.294	0.371
CNAG_06820	37.358	20.105	0.538
CNAG_06821	10.563	2.292	0.217
CNAG_06822	0.969	0.94	0.971
CNAG_06823	0.143	0.116	0.815
CNAG_06824	21.067	19.17	0.91
CNAG_06825	15.222	15.821	1.039
CNAG_06826	30.978	14.758	0.476
CNAG_06827	0.768	0.071	0.093
CNAG_06828	17.16	16.403	0.956
CNAG_06829	38.087	36.561	0.96
CNAG_06830	47.155	147.165	3.121
CNAG_06831	4.488	0.258	0.058
CNAG_06832	15.264	2.653	0.174
CNAG_06833	0.221	0.069	0.312
CNAG_06834	31.328	14.624	0.467
CNAG_06835	3.716	0.373	0.1
CNAG_06836	3.355	0.426	0.127
CNAG_06837	20.399	25.741	1.262
CNAG_06838	22.127	8.908	0.403
CNAG_06839	59.42	72.372	1.218
CNAG_06840	1195.834	2878.359	2.407
CNAG_06845	12.377	3.774	0.305
CNAG_06846	74.605	29.922	0.401
CNAG_06847	3692.843	4730.651	1.281
CNAG_06849	106.129	266.066	2.507
CNAG_06852	10.301	7.293	0.708
CNAG_06853	2.781	0.192	0.069
CNAG_06854	0.117	0.087	0.748
CNAG_06860	33.17	19.116	0.576
CNAG_06861	8.863	10.638	1.2
CNAG_06862	4.211	0.162	0.038
CNAG_06864	26.244	23.013	0.877
CNAG_06865	107.305	70.79	0.66
CNAG_06866	241.959	219.697	0.908
CNAG_06867	10.451	0.31	0.03
CNAG_06868	20.011	0.252	0.013
CNAG_06869	0.084	0.251	2.984
CNAG_06870	0.931	0.121	0.13
CNAG_06871	10.405	1.677	0.161
CNAG_06872	0.084	0.184	2.179
CNAG_06873	0.145	0.083	0.575
CNAG_06874	3.613	2.738	0.758
CNAG_06875	2.575	0.457	0.177
CNAG_06876	2.347	3.151	1.342
CNAG_06877	1.459	0.15	0.103
CNAG_06879	72.716	51.003	0.701
CNAG_06880	88.781	65.004	0.732
CNAG_06881	153.752	115.051	0.748
CNAG_06882	132.107	128.684	0.974
CNAG_06884	14.673	5.357	0.365
CNAG_06887	150.345	73.85	0.491
CNAG_06888	12.748	6.417	0.503
CNAG_06889	46.031	13.55	0.294
CNAG_06890	0.969	0.12	0.124
CNAG_06891	114.804	65.81	0.573
CNAG_06892	47.013	53.045	1.128
CNAG_06893	28.762	18.067	0.628
CNAG_06895	1.061	0.52	0.49
CNAG_06896	13.483	38.069	2.823
CNAG_06897	21.063	35.325	1.677
CNAG_06898	63.947	51.114	0.799
CNAG_06899	279.402	258.933	0.927
CNAG_06900	530.126	864.882	1.631
CNAG_06901	11.171	5.807	0.52
CNAG_06902	19.137	23.216	1.213
CNAG_06903	10.906	12.354	1.133
CNAG_06904	0.865	0.448	0.518
CNAG_06905	55.164	65.98	1.196
CNAG_06906	163.253	363.658	2.228
CNAG_06907	0.713	0.122	0.171
CNAG_06908	325.516	499.489	1.534
CNAG_06909	19.843	0.996	0.05
CNAG_06910	9.646	4.314	0.447
CNAG_06911	0.817	0.053	0.065
CNAG_06912	14.155	8.646	0.611
CNAG_06913	3.997	0.234	0.059
CNAG_06914	42.741	21.813	0.51
CNAG_06915	1.129	0.316	0.28
CNAG_06916	14.055	10.861	0.773
CNAG_06917	22.907	31.883	1.392
CNAG_06918	1.051	0.319	0.304
CNAG_06919	258.707	473.66	1.831
CNAG_06920	19.825	50.258	2.535
CNAG_06921	3.074	0.1	0.033
CNAG_06922	28.776	15.095	0.525
CNAG_06923	24.144	50.215	2.08
CNAG_06924	16.952	0.565	0.033
CNAG_06925	35.446	14.736	0.416
CNAG_06926	7.277	2.122	0.292
CNAG_06927	66.63	57.17	0.858
CNAG_06928	7.675	12.643	1.647
CNAG_06929	17.614	15.054	0.855
CNAG_06930	897.449	483.46	0.539
CNAG_06931	0.311	0.254	0.816
CNAG_06932	0.447	0.104	0.232
CNAG_06934	9.752	0.254	0.026
CNAG_06935	7.179	5.564	0.775
CNAG_06936	1.862	0.608	0.327
CNAG_06938	0.54	0	0
CNAG_06939	0.09	0.032	0.356
CNAG_06942	13.021	0.317	0.024
CNAG_06943	2.496	0.72	0.288
CNAG_06944	1.36	0.148	0.109
CNAG_06946	127.804	147.926	1.157
CNAG_06947	13.78	8.737	0.634
CNAG_06948	102.42	130.456	1.274
CNAG_06949	965.096	655.789	0.68
CNAG_06953	0.839	0.67	0.799
CNAG_06954	0.304	0.066	0.216
CNAG_06955	1.533	0.563	0.367
CNAG_06956	15.587	0.033	0.002
CNAG_06957	0.774	0.668	0.863
CNAG_06958	0.304	0.066	0.217
CNAG_06962	8.73	3.438	0.394
CNAG_06963	49.865	45.244	0.907
CNAG_06966	0.153	0.132	0.861
CNAG_06967	33.156	42.861	1.293
CNAG_06968	162.436	117.035	0.721
CNAG_06969	99.436	31.401	0.316
CNAG_06971	29.254	21.202	0.725
CNAG_06973	1.449	0.275	0.19
CNAG_06976	0.215	0.303	1.409
CNAG_06980	17.89	10.984	0.614
CNAG_06983	32.364	22.098	0.683
CNAG_06984	16.807	5.126	0.305
CNAG_06985	19.193	0.294	0.015
CNAG_06986	13.596	0.488	0.036
CNAG_06993	138.242	65.778	0.476
CNAG_06994	38.68	8.58	0.222
CNAG_06997	57.253	58.327	1.019
CNAG_06998	239.987	243.975	1.017
CNAG_06999	3.45	1.226	0.355
CNAG_07000	135.288	66.346	0.49
CNAG_07002	0.728	0.264	0.362
CNAG_07004	629.099	533.648	0.848
CNAG_07005	12.246	9.48	0.774
CNAG_07008	19.669	29.739	1.512
CNAG_07009.t04	12.146	1.235	0.102
CNAG_07011	30.156	4.878	0.162
CNAG_07015	12.674	12.575	0.992
CNAG_07020	54.439	43.861	0.806
CNAG_07022	0	0.005	Inf
CNAG_07026	5.358	1.026	0.191
CNAG_07027	43.907	13.294	0.303
CNAG_07028	191.839	181.139	0.944
CNAG_07029	41.784	46.515	1.113
CNAG_07030	21.649	15.356	0.709
CNAG_07032	206.554	262.281	1.27
CNAG_07033	18.081	23.157	1.281
CNAG_07042	0	0.145	Inf
CNAG_07043	10.322	1.536	0.149
CNAG_07076	0.635	0.067	0.105
CNAG_07093	28.576	11.691	0.409
CNAG_07108	16.794	34.898	2.078
CNAG_07114	168.731	101.579	0.602
CNAG_07124	0.213	0.124	0.584
CNAG_07162	17.277	11.589	0.671
CNAG_07163	54.775	76.242	1.392
CNAG_07164	43.268	23.044	0.533
CNAG_07177	184.171	289.954	1.574
CNAG_07188	0.564	0.127	0.224
CNAG_07253	49.973	16.536	0.331
CNAG_07276	0.02	0.003	0.174
CNAG_07303	2.181	0.252	0.115
CNAG_07304	11.895	0.022	0.002
CNAG_07308	3.147	2.453	0.78
CNAG_07309	71.816	47.802	0.666
CNAG_07310	107.79	71.222	0.661
CNAG_07311	20.924	8.141	0.389
CNAG_07312	19.572	5.154	0.263
CNAG_07313	7.644	0.146	0.019
CNAG_07314	2.465	0.365	0.148
CNAG_07315	22.494	13.184	0.586
CNAG_07316	10.293	6.812	0.662
CNAG_07317	36.495	31.077	0.852
CNAG_07318	28.614	51.567	1.802
CNAG_07319	40.965	49.124	1.199
CNAG_07320	21.14	12.595	0.596
CNAG_07321	4.234	4.28	1.011
CNAG_07322	44.03	90.553	2.057
CNAG_07323	27.846	33.581	1.206
CNAG_07324	11.285	0.592	0.052
CNAG_07325	55.073	14.382	0.261
CNAG_07326	920.063	897.778	0.976
CNAG_07327	35.259	29.361	0.833
CNAG_07328	9.334	7.583	0.812
CNAG_07329	11.385	29.906	2.627
CNAG_07330	4.198	2.739	0.653
CNAG_07331	34.782	13.944	0.401
CNAG_07332	10.89	2.779	0.255
CNAG_07333	27.123	17.419	0.642
CNAG_07334	54.804	34.25	0.625
CNAG_07335	38.366	6.459	0.168
CNAG_07336	16.623	12.802	0.77
CNAG_07337	6.345	2.878	0.454
CNAG_07338	22.949	9.012	0.393
CNAG_07339	27.015	7.621	0.282
CNAG_07340	46.054	39.773	0.864
CNAG_07341	40.756	29.114	0.714
CNAG_07342	54.661	29.938	0.548
CNAG_07344	1.886	0.159	0.085
CNAG_07345	26.463	18.567	0.702
CNAG_07346	147.575	266.207	1.804
CNAG_07347	36.115	101.45	2.809
CNAG_07348	13.981	16.02	1.146
CNAG_07349	60.399	34.51	0.571
CNAG_07350	8.881	2.548	0.287
CNAG_07351	20.885	2.922	0.14
CNAG_07352	364.574	285.347	0.783
CNAG_07353	29.702	40.808	1.374
CNAG_07354	103.861	114.3	1.101
CNAG_07355	12.069	2.404	0.199
CNAG_07356	317.828	497.598	1.566
CNAG_07358	3.518	0.081	0.023
CNAG_07359	16.656	6.32	0.379
CNAG_07360	14.918	28.95	1.941
CNAG_07361	100.075	70.83	0.708
CNAG_07362	535.656	684.462	1.278
CNAG_07363	450.189	434.218	0.965
CNAG_07364	19.739	7.62	0.386
CNAG_07365	12.788	4.771	0.373
CNAG_07367	25.83	15.37	0.595
CNAG_07368	26.811	6.473	0.241
CNAG_07370	0.72	0.082	0.113
CNAG_07372	43.624	19.812	0.454
CNAG_07373	65.714	301.729	4.592
CNAG_07374	49.408	49.481	1.001
CNAG_07375	11.589	14.862	1.282
CNAG_07376	54.443	14.29	0.262
CNAG_07377	14.651	15.149	1.034
CNAG_07381	26.417	16.873	0.639
CNAG_07382	123.473	127.039	1.029
CNAG_07386	9.869	0.61	0.062
CNAG_07387	3.802	0.228	0.06
CNAG_07388	0.029	0.102	3.482
CNAG_07389	7.679	2.967	0.386
CNAG_07390	2.027	0.449	0.221
CNAG_07392	31.029	11.157	0.36
CNAG_07393	50.54	2.704	0.054
CNAG_07394	0	0	NaN
CNAG_07395	2.781	0.187	0.067
CNAG_07396	6.797	6.695	0.985
CNAG_07399	0.849	0.077	0.091
CNAG_07400	175.949	306.627	1.743
CNAG_07401	7.076	3.313	0.468
CNAG_07402	5.183	1.243	0.24
CNAG_07403	9.904	5.444	0.55
CNAG_07405	0.959	0.187	0.195
CNAG_07406	8.467	0.84	0.099
CNAG_07407	19.901	5.303	0.266
CNAG_07408	50.284	38.002	0.756
CNAG_07409	38.796	28.82	0.743
CNAG_07410	100.229	68.192	0.68
CNAG_07411	22.655	13.011	0.574
CNAG_07413	129.971	99.455	0.765
CNAG_07414	19.046	14.158	0.743
CNAG_07415	11.023	15.005	1.361
CNAG_07416	58.412	47.872	0.82
CNAG_07417	1.071	0.08	0.075
CNAG_07418	53.569	65.39	1.221
CNAG_07419	17.503	15.393	0.879
CNAG_07420	40.006	18.677	0.467
CNAG_07421	11.374	0.335	0.029
CNAG_07422	0.089	0.142	1.596
CNAG_07423	42.88	22.047	0.514
CNAG_07424	245.285	351.885	1.435
CNAG_07425	0.845	0.165	0.195
CNAG_07426	197.707	198.315	1.003
CNAG_07427	148.177	392.017	2.646
CNAG_07428	156.257	82.197	0.526
CNAG_07429	61.329	27.629	0.451
CNAG_07430	16.884	13.754	0.815
CNAG_07431	17.67	8.848	0.501
CNAG_07432	2.179	0.065	0.03
CNAG_07433	8.003	2.33	0.291
CNAG_07434	11.988	5.008	0.418
CNAG_07435	25.049	29.989	1.197
CNAG_07436	0.895	0.45	0.503
CNAG_07437	36.883	23.095	0.626
CNAG_07438	42.093	26.795	0.637
CNAG_07439	45.676	51.157	1.12
CNAG_07440	30.098	7.537	0.25
CNAG_07441	45.109	23.273	0.516
CNAG_07442	238.062	188.399	0.791
CNAG_07443	0.443	0.093	0.211
CNAG_07444	5.034	0.158	0.031
CNAG_07445	486.208	1140.348	2.345
CNAG_07446	164.123	182.328	1.111
CNAG_07447	9.861	1.312	0.133
CNAG_07448	6.288	1.948	0.31
CNAG_07449	6.149	0.573	0.093
CNAG_07450	44.802	1.552	0.035
CNAG_07453	21.583	35.372	1.639
CNAG_07454	0.023	0.077	3.375
CNAG_07456	0.487	0.093	0.19
CNAG_07457	3.849	2.257	0.586
CNAG_07458	10.966	0.05	0.005
CNAG_07459	12.788	0.633	0.049
CNAG_07460	23.406	17.707	0.757
CNAG_07462	3.249	0.328	0.101
CNAG_07463	7.645	5.269	0.689
CNAG_07464	73.092	45.634	0.624
CNAG_07465	49.888	53.06	1.064
CNAG_07466	59.905	41.365	0.691
CNAG_07469	49.563	64.507	1.302
CNAG_07470	13.546	0.083	0.006
CNAG_07471	5.942	0.145	0.024
CNAG_07472	124.191	55.996	0.451
CNAG_07473	55.448	168.035	3.03
CNAG_07474	56.008	38.943	0.695
CNAG_07475	0.414	0.158	0.38
CNAG_07476	0.397	0.132	0.332
CNAG_07477	7.556	1.88	0.249
CNAG_07478	21.503	19.99	0.93
CNAG_07480	0.057	0.067	1.172
CNAG_07481	34.538	9.669	0.28
CNAG_07482	12.842	3.612	0.281
CNAG_07483	5.289	1.286	0.243
CNAG_07485	31.269	10.024	0.321
CNAG_07486	5.765	1.153	0.2
CNAG_07487	1248.724	1615.156	1.293
CNAG_07488	65.461	89.233	1.363
CNAG_07489	3.968	1.351	0.34
CNAG_07490	0.453	0.303	0.667
CNAG_07491	7.154	2.551	0.357
CNAG_07493	2.876	0.335	0.117
CNAG_07494	58.612	35.398	0.604
CNAG_07495	0	0	NaN
CNAG_07496	0.15	0.005	0.036
CNAG_07498	37.782	12.007	0.318
CNAG_07499	15.944	13.014	0.816
CNAG_07502	161.786	205.278	1.269
CNAG_07505	0.165	0.076	0.458
CNAG_07506	18.685	18.263	0.977
CNAG_07507	28.363	10.831	0.382
CNAG_07508	5.363	0.103	0.019
CNAG_07509	35.259	27.207	0.772
CNAG_07510	157.989	128.967	0.816
CNAG_07511	117.868	218.777	1.856
CNAG_07512	8.719	3.172	0.364
CNAG_07513	5.959	2.983	0.501
CNAG_07514	21.848	24.749	1.133
CNAG_07516	4.128	0.734	0.178
CNAG_07517	11.653	32.939	2.827
CNAG_07518	50.326	29.392	0.584
CNAG_07519	12.272	19.173	1.562
CNAG_07520	1.092	0.117	0.108
CNAG_07521	11.82	3.168	0.268
CNAG_07522	10.491	11.968	1.141
CNAG_07523	15.176	0.299	0.02
CNAG_07524	17.158	40.187	2.342
CNAG_07526	0.826	0.155	0.188
CNAG_07527	0.756	0.105	0.139
CNAG_07528	11.763	0.904	0.077
CNAG_07529	35.338	62.989	1.782
CNAG_07530	11.994	10.492	0.875
CNAG_07531	34.189	28.789	0.842
CNAG_07532	26.745	29.633	1.108
CNAG_07533	9.601	6.633	0.691
CNAG_07534	22.888	8.956	0.391
CNAG_07535	126.41	208.616	1.65
CNAG_07536	129.453	90.744	0.701
CNAG_07537	24.654	8.669	0.352
CNAG_07538	28.896	7.339	0.254
CNAG_07539	18.482	19.517	1.056
CNAG_07540	56.636	27.384	0.484
CNAG_07541	46.243	24.683	0.534
CNAG_07542	5.115	1.237	0.242
CNAG_07544	0.519	0.151	0.291
CNAG_07545	13.644	12.556	0.92
CNAG_07546	34.284	16.225	0.473
CNAG_07547	166.847	105.815	0.634
CNAG_07548	19.096	22.558	1.181
CNAG_07549	7.036	9.788	1.391
CNAG_07550	9.342	1.589	0.17
CNAG_07551	39.553	24.035	0.608
CNAG_07552	8.057	3.443	0.427
CNAG_07553	13.818	4.774	0.345
CNAG_07554	105.468	55.882	0.53
CNAG_07555	6.723	3.939	0.586
CNAG_07556	40.857	22.245	0.544
CNAG_07557	141.801	135.042	0.952
CNAG_07558	1007.241	1424.922	1.415
CNAG_07559	64.648	78.884	1.22
CNAG_07560	57.982	32.417	0.559
CNAG_07561	1315.76	2374.126	1.804
CNAG_07562	22.364	13.117	0.587
CNAG_07563	32.286	12.55	0.389
CNAG_07564	10.423	2.91	0.279
CNAG_07565	63.891	45.67	0.715
CNAG_07566	6.817	8.867	1.301
CNAG_07567	65.886	71.347	1.083
CNAG_07570	77.224	156.419	2.026
CNAG_07571	19.571	30.362	1.551
CNAG_07572	36.668	40.993	1.118
CNAG_07573	6.048	1.748	0.289
CNAG_07574	12.88	1.038	0.081
CNAG_07575	11.184	0.245	0.022
CNAG_07576	233.286	264.125	1.132
CNAG_07578	2.379	0.138	0.058
CNAG_07579	17.961	3.819	0.213
CNAG_07580	11.497	10.442	0.908
CNAG_07582	42.184	37.003	0.877
CNAG_07583	6.736	3.322	0.493
CNAG_07584	1.202	0.009	0.007
CNAG_07585	0	0.018	Inf
CNAG_07586	0.17	0	0
CNAG_07587	3.108	0.29	0.093
CNAG_07589	0.941	1.516	1.61
CNAG_07590	65.122	76.133	1.169
CNAG_07591	44.131	34.247	0.776
CNAG_07592	0.756	0.34	0.449
CNAG_07593	36.965	25.06	0.678
CNAG_07594	48.136	22.166	0.46
CNAG_07595	11.602	11.564	0.997
CNAG_07597	0.657	0.598	0.911
CNAG_07598	60.108	116.979	1.946
CNAG_07599	20.5	10.276	0.501
CNAG_07600	1.605	0.86	0.536
CNAG_07601	54.186	44.095	0.814
CNAG_07604	2.946	0.309	0.105
CNAG_07605	7.415	4.213	0.568
CNAG_07607	16.569	15.692	0.947
CNAG_07608	68.372	33.867	0.495
CNAG_07609	30.576	28.233	0.923
CNAG_07610	0.034	0.01	0.305
CNAG_07612	1.938	1.307	0.674
CNAG_07613	22.44	0.352	0.016
CNAG_07619	10.56	0.105	0.01
CNAG_07620	0.211	0.064	0.305
CNAG_07621	0.445	0.011	0.024
CNAG_07622	41.018	25.407	0.619
CNAG_07625	65.866	77.062	1.17
CNAG_07626	7.814	1.353	0.173
CNAG_07627	14.614	19.498	1.334
CNAG_07628	231.235	281.169	1.216
CNAG_07629	23.911	12.184	0.51
CNAG_07630	133.402	110.963	0.832
CNAG_07631	10.389	6.886	0.663
CNAG_07634	12.183	2.558	0.21
CNAG_07635	34.277	25.488	0.744
CNAG_07636	35.823	45.601	1.273
CNAG_07637	169.625	180.222	1.062
CNAG_07638	53.153	70.144	1.32
CNAG_07639	46.548	20.934	0.45
CNAG_07640	75.747	74.815	0.988
CNAG_07641	0.361	0.6	1.661
CNAG_07642	0.341	0.12	0.351
CNAG_07645	37.571	17.04	0.454
CNAG_07646	19.659	6.254	0.318
CNAG_07647	16.374	10.534	0.643
CNAG_07648	1.896	0.644	0.339
CNAG_07649	212.059	422.499	1.992
CNAG_07651	0.756	0.247	0.327
CNAG_07652	2.888	1.012	0.35
CNAG_07653	0	0	NaN
CNAG_07654	0.038	0	0
CNAG_07655	0	0.006	Inf
CNAG_07657	29.741	40.556	1.364
CNAG_07659	29.509	23.496	0.796
CNAG_07660	261.882	562.033	2.146
CNAG_07661	6.976	7.349	1.054
CNAG_07663	0.37	0.118	0.32
CNAG_07664	64.376	52.157	0.81
CNAG_07665	29.134	35.796	1.229
CNAG_07666	0.382	0.113	0.295
CNAG_07667	103.809	47.203	0.455
CNAG_07668	34.833	10.385	0.298
CNAG_07669	81.553	139.446	1.71
CNAG_07670	1.052	2.82	2.68
CNAG_07671	32.348	27.079	0.837
CNAG_07672	22.645	24.329	1.074
CNAG_07674	6.065	4.509	0.743
CNAG_07675	5.938	3.349	0.564
CNAG_07676	269.941	503.258	1.864
CNAG_07677	5.426	1.027	0.189
CNAG_07678	3.907	2.027	0.519
CNAG_07679	112.571	87.335	0.776
CNAG_07680	27.396	28.694	1.047
CNAG_07681	41.754	28.103	0.673
CNAG_07682	2.83	2.128	0.752
CNAG_07685	5.027	1.37	0.273
CNAG_07686	16.821	14.138	0.841
CNAG_07687	0.217	0.18	0.832
CNAG_07688	29.667	12.167	0.41
CNAG_07689	50.107	69.684	1.391
CNAG_07690	30.001	28.574	0.952
CNAG_07691	13.235	0.347	0.026
CNAG_07692	12.706	6.963	0.548
CNAG_07693	1.338	0.262	0.196
CNAG_07694	25.722	42.84	1.666
CNAG_07695	164.313	5.692	0.035
CNAG_07698	0.283	0.193	0.681
CNAG_07699	4.148	0.963	0.232
CNAG_07700	0.152	0.066	0.435
CNAG_07701	163.253	43.667	0.267
CNAG_07702	9.793	3.335	0.341
CNAG_07703	18.439	7.777	0.422
CNAG_07706	7.792	3.557	0.456
CNAG_07707	0.21	0.159	0.757
CNAG_07711	0.042	0.056	1.333
CNAG_07712	33.124	11.005	0.332
CNAG_07715	28.323	25.223	0.891
CNAG_07717	30.825	43.862	1.423
CNAG_07718	20.398	40.613	1.991
CNAG_07719	182.608	138.988	0.761
CNAG_07720	102.849	230.634	2.242
CNAG_07724	23.45	10.229	0.436
CNAG_07725	0.164	0.157	0.958
CNAG_07728	3.249	0.082	0.025
CNAG_07730	1.068	0.515	0.482
CNAG_07731	7.993	2.573	0.322
CNAG_07732	10.549	0.192	0.018
CNAG_07735	42.91	48.323	1.126
CNAG_07736	7.686	11.927	1.552
CNAG_07738	0	0.102	Inf
CNAG_07739	12.002	2.709	0.226
CNAG_07740	365.676	383.948	1.05
CNAG_07741	17.567	22.388	1.274
CNAG_07744	19.424	8.409	0.433
CNAG_07745	9.494	8.588	0.905
CNAG_07746	75.813	226.644	2.99
CNAG_07747	7.241	11.769	1.625
CNAG_07748	11.533	9.439	0.818
CNAG_07749	32.36	14.637	0.452
CNAG_07751	8.778	4.997	0.569
CNAG_07752	157.602	65.667	0.417
CNAG_07753	0.583	0.451	0.773
CNAG_07754	0.075	0.132	1.764
CNAG_07755	1.277	0.037	0.029
CNAG_07756	20.648	29.352	1.422
CNAG_07757	5.562	0.126	0.023
CNAG_07758	7.646	0.551	0.072
CNAG_07759	0.089	0.082	0.931
CNAG_07763	10.268	3.995	0.389
CNAG_07765	1.173	1.752	1.494
CNAG_07766	4.686	2.238	0.478
CNAG_07767	2.488	0.09	0.036
CNAG_07768	0.511	0.057	0.112
CNAG_07769	20.696	31.277	1.511
CNAG_07770	25.794	9.752	0.378
CNAG_07771	23.132	28.922	1.25
CNAG_07772	1.051	0.135	0.128
CNAG_07773	4.873	4.286	0.879
CNAG_07774	2.172	0.187	0.086
CNAG_07775	10.836	4.608	0.425
CNAG_07776	43.824	24.053	0.549
CNAG_07777	28.117	25.094	0.892
CNAG_07778	250.133	398.768	1.594
CNAG_07779	0.457	0.61	1.336
CNAG_07780	31.615	14.495	0.458
CNAG_07781	2.613	0.196	0.075
CNAG_07782	25.121	22.756	0.906
CNAG_07784	1.969	0.292	0.149
CNAG_07786	1.232	0.45	0.365
CNAG_07789	0.211	0.064	0.305
CNAG_07790	0	0	NaN
CNAG_07791	3.19	0.016	0.005
CNAG_07793	3.043	0.738	0.242
CNAG_07794	13.358	6.507	0.487
CNAG_07795	0.114	0.086	0.755
CNAG_07796	12.495	5.906	0.473
CNAG_07797	37.224	68.871	1.85
CNAG_07798	2.172	0.835	0.384
CNAG_07799	4.492	1.513	0.337
CNAG_07800	9.808	14.531	1.482
CNAG_07801	124.19	137.719	1.109
CNAG_07802	0.888	0.54	0.608
CNAG_07803	27.832	7.605	0.273
CNAG_07804	240.081	281.188	1.171
CNAG_07805	33.285	43.225	1.299
CNAG_07806	21.058	2.108	0.1
CNAG_07807	3549.405	2243.567	0.632
CNAG_07808	51.274	124.01	2.419
CNAG_07809	0.542	0.037	0.069
CNAG_07810	131.435	146.759	1.117
CNAG_07812	17.264	21.443	1.242
CNAG_07813	148.009	20.057	0.136
CNAG_07814	72.839	37.167	0.51
CNAG_07815	5.535	3.248	0.587
CNAG_07816	0.062	0.032	0.512
CNAG_07817	12.237	11.09	0.906
CNAG_07818	14.497	6.765	0.467
CNAG_07819	3.566	0.096	0.027
CNAG_07822	15.568	21.056	1.353
CNAG_07824	7.145	3.324	0.465
CNAG_07825	20.796	11.819	0.568
CNAG_07826	0.345	0.172	0.498
CNAG_07827	0.35	0.065	0.186
CNAG_07829	0	0.211	Inf
CNAG_07830	3.018	1.542	0.511
CNAG_07831	0.679	0.108	0.159
CNAG_07832	0.818	0.179	0.219
CNAG_07834	0	0	NaN
CNAG_07835	1.527	0.034	0.022
CNAG_07837	17.114	4.892	0.286
